frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,camera_id,camera_latitude,camera_longitude
175,5.833,7,5,bus,0.6495,148,35,174,62,161,48,CAM_01,28.6139,77.209
175,5.833,73,2,car,0.3163,82,56,110,77,96,66,CAM_01,28.6139,77.209
176,5.867,6,2,car,0.8354,138,92,181,129,159,110,CAM_01,28.6139,77.209
176,5.867,11,2,car,0.8044,66,83,104,116,85,99,CAM_01,28.6139,77.209
176,5.867,19,2,car,0.6599,165,133,198,143,181,138,CAM_01,28.6139,77.209
176,5.867,54,2,car,0.484,8,42,27,58,17,50,CAM_01,28.6139,77.209
176,5.867,40,2,car,0.5751,23,41,38,54,30,47,CAM_01,28.6139,77.209
176,5.867,64,2,car,0.6259,150,76,184,104,167,90,CAM_01,28.6139,77.209
176,5.867,57,2,car,0.3859,93,44,116,64,104,54,CAM_01,28.6139,77.209
176,5.867,74,2,car,0.6858,1,48,12,67,6,57,CAM_01,28.6139,77.209
176,5.867,53,2,car,0.6046,81,72,112,101,96,86,CAM_01,28.6139,77.209
176,5.867,78,2,car,0.5238,153,61,180,76,166,68,CAM_01,28.6139,77.209
176,5.867,7,5,bus,0.6243,148,35,174,61,161,48,CAM_01,28.6139,77.209
176,5.867,73,2,car,0.3265,82,57,110,77,96,67,CAM_01,28.6139,77.209
177,5.9,6,2,car,0.8393,137,92,181,129,159,110,CAM_01,28.6139,77.209
177,5.9,11,2,car,0.8204,66,84,104,117,85,100,CAM_01,28.6139,77.209
177,5.9,19,2,car,0.6295,166,134,197,143,181,138,CAM_01,28.6139,77.209
177,5.9,54,2,car,0.4511,9,43,27,58,18,50,CAM_01,28.6139,77.209
177,5.9,40,2,car,0.5677,23,41,38,54,30,47,CAM_01,28.6139,77.209
177,5.9,64,2,car,0.5421,151,76,183,104,167,90,CAM_01,28.6139,77.209
177,5.9,57,2,car,0.4457,93,44,115,64,104,54,CAM_01,28.6139,77.209
177,5.9,74,2,car,0.6934,1,47,13,67,7,57,CAM_01,28.6139,77.209
177,5.9,53,2,car,0.6731,81,72,112,102,96,87,CAM_01,28.6139,77.209
177,5.9,78,2,car,0.5603,153,61,180,76,166,68,CAM_01,28.6139,77.209
177,5.9,7,5,bus,0.5833,148,35,174,62,161,48,CAM_01,28.6139,77.209
177,5.9,73,2,car,0.5171,82,57,110,76,96,66,CAM_01,28.6139,77.209
178,5.933,6,2,car,0.8676,137,92,181,130,159,111,CAM_01,28.6139,77.209
178,5.933,11,2,car,0.8264,66,84,104,117,85,100,CAM_01,28.6139,77.209
178,5.933,19,2,car,0.5874,167,135,196,143,181,139,CAM_01,28.6139,77.209
178,5.933,54,2,car,0.4697,8,40,29,58,18,49,CAM_01,28.6139,77.209
178,5.933,40,2,car,0.584,23,41,39,54,31,47,CAM_01,28.6139,77.209
178,5.933,64,2,car,0.4976,150,76,183,104,166,90,CAM_01,28.6139,77.209
178,5.933,57,2,car,0.4586,93,44,115,64,104,54,CAM_01,28.6139,77.209
178,5.933,74,2,car,0.683,1,47,13,67,7,57,CAM_01,28.6139,77.209
178,5.933,53,2,car,0.7243,80,72,112,102,96,87,CAM_01,28.6139,77.209
178,5.933,78,2,car,0.5883,153,61,180,77,166,69,CAM_01,28.6139,77.209
178,5.933,7,5,bus,0.5799,148,35,174,62,161,48,CAM_01,28.6139,77.209
178,5.933,73,2,car,0.4868,82,57,110,77,96,67,CAM_01,28.6139,77.209
179,5.967,6,2,car,0.8535,138,93,181,131,159,112,CAM_01,28.6139,77.209
179,5.967,11,2,car,0.8101,66,85,103,118,84,101,CAM_01,28.6139,77.209
179,5.967,19,2,car,0.5261,168,136,195,143,181,139,CAM_01,28.6139,77.209
179,5.967,54,2,car,0.5306,7,39,29,58,18,48,CAM_01,28.6139,77.209
179,5.967,40,2,car,0.624,23,41,39,55,31,48,CAM_01,28.6139,77.209
179,5.967,64,2,car,0.5675,150,76,184,104,167,90,CAM_01,28.6139,77.209
179,5.967,57,2,car,0.4748,93,45,115,64,104,54,CAM_01,28.6139,77.209
179,5.967,74,2,car,0.6842,1,47,13,67,7,57,CAM_01,28.6139,77.209
179,5.967,53,2,car,0.7154,80,72,112,102,96,87,CAM_01,28.6139,77.209
179,5.967,78,2,car,0.554,153,62,180,77,166,69,CAM_01,28.6139,77.209
179,5.967,7,5,bus,0.5423,148,35,174,62,161,48,CAM_01,28.6139,77.209
179,5.967,73,2,car,0.4877,82,57,110,77,96,67,CAM_01,28.6139,77.209
180,6.0,6,2,car,0.8587,138,93,181,131,159,112,CAM_01,28.6139,77.209
180,6.0,11,2,car,0.8268,65,85,103,118,84,101,CAM_01,28.6139,77.209
180,6.0,19,2,car,0.549,169,136,194,143,181,139,CAM_01,28.6139,77.209
180,6.0,54,2,car,0.6135,8,40,29,58,18,49,CAM_01,28.6139,77.209
180,6.0,40,2,car,0.6087,23,41,39,55,31,48,CAM_01,28.6139,77.209
180,6.0,64,2,car,0.4976,150,76,185,105,167,90,CAM_01,28.6139,77.209
180,6.0,57,2,car,0.5107,92,45,115,64,103,54,CAM_01,28.6139,77.209
180,6.0,74,2,car,0.6888,1,47,13,67,7,57,CAM_01,28.6139,77.209
180,6.0,53,2,car,0.7885,80,72,112,103,96,87,CAM_01,28.6139,77.209
180,6.0,78,2,car,0.589,153,62,180,77,166,69,CAM_01,28.6139,77.209
180,6.0,7,7,truck,0.4796,148,35,174,62,161,48,CAM_01,28.6139,77.209
180,6.0,73,2,car,0.3718,82,57,110,77,96,67,CAM_01,28.6139,77.209
